factor_id,symptom,pearson_correlation,pearson_p_value,spearman_correlation,spearman_p_value,odds_ratio,logistic_p_value,logistic_coefficient,overall_prevalence_or_mean,active_users_symptom_prevalence
4,laxative_taken,0.02974177520369035,0.031814712142770006,0.02450353586970352,0.07697494349514847,1.4636441192766216,0.0320040208766561,0.3809292980626561,11.247600767754319,11.757575757575758
4,stool_frequency,-0.026069580934589498,0.17873968161834872,-0.034218708345812913,0.07753228121082616,1.0,1.0,0.0,11.916604057099924,1180.3191489361702
4,stool_type,-0.003483831669805165,0.8023805248858897,0.024938553611442534,0.07316820506646537,1.0,1.0,0.0,4.380398992833624,436.9207317073171
4,bristol_constipation,-0.020726587352650906,0.13760918658703244,-0.035025456739993584,0.01208829884509668,0.7164019309402802,0.13793428442371503,-0.33351391346102166,7.558932398207675,6.897608828939301
4,bristol_diarrhea,-0.0044307503419521175,0.7509665348150278,-0.0010694855558176302,0.9389380930566777,0.932373307431213,0.7509209043759109,-0.07002200003897037,7.500487044613287,7.480073574494176
5,diarrhea,0.02284894329074669,0.09926439616296397,0.026464021344497796,0.05622028017425205,1.307824884124605,0.09935197642649385,0.26836536343351297,23.06953515174798,23.74473598963395
5,constipation,-0.002649109895335796,0.8484226742360843,-0.01236546456332797,0.37229009372985133,0.9695433733319514,0.8483866276807046,-0.030930067464189942,24.692780337941628,24.295432458697768
5,bowel_urgency,0.008590085728541067,0.5354818173868836,0.005743847507217374,0.6786269383358525,1.0968268322519188,0.5354065205709473,0.0924213130913782,31.713407606607763,31.865284974093267
5,laxative_taken,-0.024986488710899084,0.07132827917885462,-0.031227102748158594,0.024196710244036683,0.6620182356196379,0.07162292287311223,-0.4124621771712904,11.247600767754319,10.58252427184466
5,stool_frequency,0.032333496201289294,0.0953384608547851,0.004256208599102271,0.8262643793608719,1.0,1.0,0.0,11.916604057099924,1186.498150431566
5,stool_type,-0.03082821199078037,0.026751759265987832,-0.03961073232181794,0.004418631331854766,1.0,1.0,0.0,4.380398992833624,416.03128054740955
5,bristol_constipation,0.030900165646755563,0.026840441337760052,0.017924076465476814,0.19915592281805233,1.7474098454168308,0.02716879824747842,0.5581346031894541,7.558932398207675,7.619359058207979
5,bristol_diarrhea,-0.009888172293061666,0.4787698656748875,-0.0019749258664639815,0.8875072227938359,0.8254103397735372,0.47878822592727777,-0.19187463475697444,7.500487044613287,7.750163505559189
6,diarrhea,-0.022472090126040515,0.10496715392226526,-0.027624366887867357,0.04625356015123473,0.7782389777130958,0.10511816900846083,-0.2507216326735371,23.06953515174798,22.020497803806734
6,constipation,0.03528407819824328,0.010880635144816872,0.023811367678074687,0.08575766896846802,1.439683401987793,0.010989488691863114,0.36442322968451635,24.692780337941628,25.0
6,bowel_urgency,-0.006575662810354217,0.6352557108780368,-0.010432022057530401,0.4517279421604081,0.936975570073732,0.6351914822979989,-0.06509806957695718,31.713407606607763,31.282952548330407
6,laxative_taken,-0.021392872453384542,0.12260026513191596,-0.015727043709252393,0.2563832787002293,0.7227197179740258,0.1228407860395424,-0.32473379730446433,11.247600767754319,11.293153891164422
6,stool_frequency,0.14414303903670456,7.864979694605709e-14,0.12927400811526488,2.159466450814758e-11,1.0,1.0,0.0,11.916604057099924,1222.9654403567447
6,stool_type,0.046718111931344036,0.0007853568663394522,0.052947294641850315,0.00014110428724599042,1.0,1.0,0.0,4.380398992833624,436.3044122001777
6,bristol_constipation,0.0004038057158613183,0.9769255244792011,-0.009633335882554234,0.4901766669177129,1.0070590901249743,0.9769201369200569,0.007034291384246955,7.558932398207675,7.293837451622506
6,bristol_diarrhea,0.02607520333406244,0.061759359911754644,0.03205366793428703,0.021646483825557453,1.5352899291642441,0.06211235849697716,0.4287192421381414,7.500487044613287,7.978565049121762
7,diarrhea,-0.00011822628669242883,0.9931954935786028,-0.012363507507028429,0.37245764139960136,0.9988871191574188,0.9931938305839452,-0.0011135005542856266,23.06953515174798,22.37851662404092
7,constipation,-0.006536906633297945,0.6371856952657046,-0.003022114865349189,0.8273952027712023,0.9412108937803177,0.6371283711134781,-0.06058804784368316,24.692780337941628,24.384787472035793
7,bowel_urgency,0.019927397562569178,0.15054436302184848,0.027685380216710954,0.04577352388922914,1.182402829036597,0.1506631397990783,0.16754866383122916,31.713407606607763,32.52396166134186
7,laxative_taken,0.05402308589024015,9.567059061026554e-05,0.07864910895964605,1.3130119506339568e-08,1.8404926018810566,0.00010545885760016027,0.6100332542043322,11.247600767754319,13.06291919514532
7,stool_frequency,-0.004917184163523094,0.7998181982789285,-0.004225148396885949,0.8275122357845894,1.0,1.0,0.0,11.916604057099924,1191.5297092288245
7,stool_type,0.006547398623851457,0.6381063875183643,0.04146263529895049,0.0028842068595944037,1.0,1.0,0.0,4.380398992833624,447.21596395236566
7,bristol_constipation,-0.015564272133559248,0.26489431990059786,-0.013599750728530305,0.32997645049809243,0.7820039345412824,0.2651941367938897,-0.24589550706676927,7.558932398207675,7.32102364755426
7,bristol_diarrhea,0.0025892148365592484,0.8528687850848052,0.017024168607682067,0.22265934816459565,1.0395090815872365,0.8528347328535204,0.03874856477342567,7.500487044613287,8.09847748623259
8,diarrhea,-0.008003153732194804,0.56372394177157,-0.017059820520028104,0.21843334822806543,0.9198638840375225,0.5636811271377233,-0.08352957201817535,23.06953515174798,22.74187790074973
8,constipation,-0.006066934652828348,0.6615833145498482,0.00763178133562558,0.5818842100045436,0.9402650434546191,0.6615284317545695,-0.06159348233971876,24.692780337941628,24.73233404710921
8,bowel_urgency,0.01639799137167798,0.23682762100561727,0.018940682468794937,0.17180899982033984,1.1628329402184816,0.2369046145936604,0.15085921766261065,31.713407606607763,32.666904676901105
8,laxative_taken,-0.002472525709441842,0.8583890833352708,0.009162338151270846,0.5084867687993038,0.9663565772919428,0.8583570460477665,-0.03422238524905191,11.247600767754319,11.491791577444681
8,stool_frequency,0.03395004769757126,0.07989074258309355,0.04640607238555921,0.016644543297555294,1.0,1.0,0.0,11.916604057099924,1214.7120055517003
8,stool_type,-0.009398499023989853,0.4995669278479287,-0.008604043347625582,0.5365115083060528,1.0,1.0,0.0,4.380398992833624,431.090320259086
8,bristol_constipation,0.011499627736187339,0.41010042240920574,0.009394454835549652,0.5010005768201233,1.1989806388399058,0.4102751016150963,0.18147172815845855,7.558932398207675,7.486437613019891
8,bristol_diarrhea,0.0008137041719283172,0.9535227207135876,-0.0029466786874513557,0.8328375560209496,1.0134637965765618,0.953510792676467,0.013373965084492753,7.500487044613287,7.6672694394213385
9,diarrhea,0.008658519832829368,0.5322358887066478,0.010445578081717387,0.45114028694122055,1.0835119339257246,0.5322321707889359,0.08020755617056054,23.06953515174798,23.382899628252787
9,constipation,0.009559579934539757,0.49036315531803437,0.05283527764452923,0.0001363568164468885,1.0903640811313888,0.4903762695849996,0.08651165985559131,24.692780337941628,26.904496469713862
9,bowel_urgency,0.0001641674131260054,0.9905514612410291,0.06540852849874931,2.32023645387247e-06,1.0014015773944742,0.9905497287353755,0.001400596101676045,31.713407606607763,34.622536258832284
9,laxative_taken,0.008793176996133679,0.5257190852035638,0.04834731301167309,0.0004813440775615895,1.112808469345,0.5257926051797883,0.10688697244015383,11.247600767754319,13.043478260869565
9,stool_frequency,-0.00774272778864046,0.6896713601335417,-0.018278396072044248,0.34583341998617134,1.0,1.0,0.0,11.916604057099924,1177.818448023426
9,stool_type,-0.018561245897913067,0.18237038534329866,0.03673761880479416,0.008290663633584975,1.0,1.0,0.0,4.380398992833624,435.85896474118533
9,bristol_constipation,-0.010569737533003574,0.44898688954111104,-0.0037564096094794197,0.7878810395830445,0.8454129373482956,0.4493451541326161,-0.16793008773931617,7.558932398207675,7.503770739064857
9,bristol_diarrhea,0.0010936472939442423,0.9375613744568778,0.030382162131492307,0.029502880251179038,1.016483514362669,0.9375478565340851,0.016349135915073938,7.500487044613287,8.408748114630468
10,diarrhea,-0.0017380840699199578,0.9002248640946534,-0.03288754800203891,0.017644518602069923,0.9841921440420568,0.9002016904442749,-0.015934132656840037,23.06953515174798,21.428571428571427
10,constipation,0.022172284970263,0.10961894869215615,0.033017884488517266,0.017178632931490002,1.2109643502163474,0.10992607231848806,0.1914170258356972,24.692780337941628,25.511342506507994
10,bowel_urgency,-0.014786366029784715,0.28611766875137334,-0.018250618371114434,0.1879649270046082,0.8829782332305455,0.28622519317181805,-0.12445472961005075,31.713407606607763,30.62895422404168
10,laxative_taken,-0.016385063296213812,0.23701733495981378,-0.000983989387715598,0.9433916644207132,0.8088059013434015,0.23756376097257115,-0.21219631488384744,11.247600767754319,11.18543292456336
10,stool_frequency,0.056353624901594,0.0036318227862042218,0.028040126915825556,0.14808655280642533,1.0,1.0,0.0,11.916604057099924,1203.4582132564842
10,stool_type,-0.01825661544653219,0.18965416895505982,-0.03996975784463645,0.004073152711568036,1.0,1.0,0.0,4.380398992833624,446.5142428785607
10,bristol_constipation,0.03829953010422629,0.006063884505829939,0.053292337282360665,0.00013349936953172914,1.6184999387048826,0.006427452299978542,0.48149975651260274,7.558932398207675,8.607021517553793
10,bristol_diarrhea,0.019813519320925857,0.15580214569960157,-0.0055708898694958025,0.6898695818738583,1.3051435456797074,0.1566231265894067,0.2663130314148954,7.500487044613287,7.172517931294828
11,diarrhea,-0.004879109783015353,0.7248696913985527,-0.014926651909367478,0.2815703653206495,0.9533778652716824,0.7248260761530778,-0.04774395310386863,23.06953515174798,22.475691847419597
11,constipation,0.0014687790223102438,0.9156051891014297,0.020883306864055706,0.1318421415447786,1.01396452273578,0.9155848778997207,0.013867917116857488,24.692780337941628,25.24308152580404
11,bowel_urgency,0.004469276543977671,0.7471541015937397,0.03321734037055937,0.01653877468074299,1.0397921455353145,0.7471071319942757,0.0390208331164,31.713407606607763,33.35829277424185
11,laxative_taken,0.014589944972384437,0.2923820670164319,0.04350885230101009,0.0016824721300640168,1.195934349810675,0.292767762415858,0.17892776255920217,11.247600767754319,12.369207772795217
11,stool_frequency,0.01642666190989013,0.3968916179507771,0.03806483281820968,0.04956163791229332,1.0,1.0,0.0,11.916604057099924,1208.1931236283833
11,stool_type,-0.016568134155544968,0.2339361800817955,-0.0012914847897415682,0.9260815646805529,1.0,1.0,0.0,4.380398992833624,443.4175782723501
11,bristol_constipation,0.02711636098954064,0.052060326592853354,0.007418245713444299,0.5951708789982967,1.4512872493085995,0.053076699973523045,0.3724509207521469,7.558932398207675,7.6309794988610475
11,bristol_diarrhea,-0.013654763942472385,0.32802372013242814,0.0029159952693477457,0.8345529085099325,0.7956867681406168,0.32873701906417385,-0.22854967794312708,7.500487044613287,7.403189066059225
12,diarrhea,0.021656707581694523,0.11819470529972974,0.02878198327715487,0.0378360096131361,1.2831804829960383,0.11834559172162629,0.24934174837918838,23.06953515174798,23.98843930635838
